dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223 -1.41255583 -1.08085599
   0.75992934 -1.89524511 -1.27604446 -1.51375431 -1.14787694  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643  -2.37291074  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267  1.29922018  1.65999448 -0.57253291]]","{'f_9': ['<-0.4265725910663605'], 'f_20': ['>=-0.8210033923387527']}",{},{},"{'f_9': ['<-0.4265725612640381'], 'f_20': ['>=-0.34192468225955963']}",{'f_9': ['== -1.5137543100601094']},"{'f_9': ['<-0.4306333512067795'], 'f_20': ['>=-1.0000630915164948']}","{'f_9': ['<=-1.51'], 'f_10': ['<=-1.15'], 'f_34': ['>-0.60 ', ' <= 1.66'], 'f_25': ['<=-0.67'], 'f_14': ['<=-0.15'], 'f_32': ['>-1.28'], 'f_35': ['<=-0.57'], 'f_4': ['<=0.71'], 'f_22': ['<=0.25'], 'f_17': ['<=1.48'], 'f_2': ['<=0.20'], 'f_5': ['<=0.93'], 'f_12': ['>-1.49 ', ' <= 0.67'], 'f_20': ['<=0.47'], 'f_33': ['<=1.30'], 'f_19': ['<=0.42'], 'f_6': ['<=0.76'], 'f_23': ['<=0.79'], 'f_21': ['<=0.50'], 'f_31': ['<=0.24'], 'f_1': ['<=0.28']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035 -3.63379202  0.19751381  0.33472223  0.70793662 -1.08085599
   0.75992934  0.52763624 -1.27604446  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335 -2.11485289 -1.99843689  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267  1.29922018 -0.60241164 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063']}",{},{},{'f_20': ['<-0.8197273910045624']},{'f_20': ['== -2.1148528884360096']},{'f_20': ['<-0.7946066558361053']},"{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_5': ['<=-1.08'], 'f_25': ['>-0.67']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223 -1.41255583  0.92519264
  -1.31591183 -1.89524511 -1.27604446  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164  1.74662448]]","{'f_9': ['>=-0.4265725910663605'], 'f_34': ['<0.5287914276123047'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_9': ['>=-0.48542286455631256'], 'f_34': ['<0.5900246202945709'], 'f_32': ['>=-0.24892307072877884']}","{'f_9': ['== 0.6606091843003894'], 'f_34': ['== -0.6024116423014999'], 'f_32': ['== 0.7815926667863563']}","{'f_32': ['>=0.10790994763374329'], 'f_9': ['>=-0.4231249690055847'], 'f_34': ['<0.812398761510849'], 'f_31': ['>=-2.8807563185691833']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_35': ['>-0.57']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
  -1.31591183  0.52763624 -1.27604446  0.66060918 -1.14787694 -2.91751688
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643  -2.37291074  0.47284613 -1.99843689 -4.05764474  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248  1.65999448 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063'], 'f_5': ['<-0.07783165574073792']}",{},{},"{'f_32': ['>=-0.29019681364297867'], 'f_5': ['<-0.0767531506717205'], 'f_9': ['>=-0.5171710550785065'], 'f_31': ['>=-2.140236258506775']}","{'f_32': ['>=-0.24892309308052063'], 'f_5': ['<0.8365170359611511'], 'f_20': ['>=0.40092067420482635'], 'f_9': ['>=-0.4265725910663605'], 'f_34': ['>=1.5820302367210388']}","{'f_32': ['>=0.26831743121147156'], 'f_5': ['<-0.12168141081929207'], 'f_9': ['>=-0.37319065630435944'], 'f_31': ['>=-3.327921986579895']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_5': ['<=-1.08'], 'f_8': ['<=-1.28']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
  -1.31591183  0.52763624  0.78367175  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587 -4.41442856  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203 -1.27943882  1.29922018 -0.60241164 -0.57253291]]","{'f_32': ['<-0.24892309308052063'], 'f_20': ['>=-0.8210033923387527'], 'f_6': ['<-0.2779912054538727']}",{},{},"{'f_20': ['>=-0.8694384396076202'], 'f_6': ['>= 1.3763933451324406 * f_32+-1.008719153710403'], 'f_15': ['<-2.093949317932129']}","{'f_32': ['<0.22579199075698853'], 'f_20': ['== 0.4728461281954939'], 'f_9': ['>=0.6450086236000061'], 'f_6': ['<0.7064985036849976'], 'f_33': ['>=1.0625384747982025']}","{'f_32': ['<-0.2656422555446625'], 'f_20': ['>=-0.7997735440731049'], 'f_6': ['<0.10748133808374405']}","{'f_32': ['<=-1.28'], 'f_6': ['<=-1.32'], 'f_9': ['>-1.51'], 'f_4': ['>-1.41'], 'f_17': ['<=-0.67']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624  0.78367175 -1.51375431 -1.14787694  0.34275723
   0.67039772  0.06866949  2.05615754  0.22652989  0.17691925 -0.67481361
   0.0905643  -2.37291074 -2.11485289  0.50039108  0.24644839 -1.2718202
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
  -2.15792427  0.24068203 -1.27943882 -0.76969248  1.65999448 -0.57253291]]",{'f_20': ['<-0.8210033923387527']},{},{},{},{'f_20': ['<0.3260284662246704']},{'f_20': ['<-0.8473552465438843']},"{'f_14': ['>-0.15'], 'f_10': ['<=-1.15'], 'f_6': ['>-1.32'], 'f_5': ['>-1.08 ', ' <= 0.93'], 'f_12': ['>-1.49 ', ' <= 0.67'], 'f_4': ['<=0.71'], 'f_21': ['<=0.50'], 'f_33': ['<=1.30'], 'f_25': ['<=1.50'], 'f_31': ['<=0.24'], 'f_22': ['<=0.25'], 'f_26': ['<=0.24'], 'f_29': ['<=0.21'], 'f_27': ['<=0.02'], 'f_1': ['<=0.28'], 'f_16': ['<=0.18'], 'f_35': ['<=-0.57'], 'f_8': ['<=0.78'], 'f_3': ['<=0.33'], 'f_17': ['<=1.48'], 'f_24': ['<=0.06'], 'f_7': ['<=0.53']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223 -1.41255583  0.92519264
  -1.31591183  0.52763624  0.78367175 -1.51375431  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203 -1.27943882 -0.76969248 -0.60241164 -0.57253291]]","{'f_32': ['<-0.24892309308052063'], 'f_20': ['>=-0.8210033923387527'], 'f_33': ['<0.26476386189460754']}",{},{},"{'f_32': ['<-0.24753424525260925'], 'f_20': ['>=-0.8210033923387527'], 'f_6': ['< -1.0331704606661027 * f_33+1.0605461230252402']}","{'f_20': ['>=0.44160234928131104'], 'f_9': ['<-0.4265725910663605'], 'f_25': ['>=0.41936343908309937'], 'f_31': ['== 0.24068202771308894']}","{'f_9': ['<-0.4717197120189667'], 'f_20': ['>=-0.6257269382476807']}","{'f_9': ['<=-1.51'], 'f_6': ['<=-1.32'], 'f_23': ['>-1.27'], 'f_5': ['>-1.08']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035 -3.63379202  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624  0.78367175 -1.51375431 -1.14787694  0.34275723
   0.67039772  0.06866949  2.05615754  0.22652989  0.17691925  1.48189068
   0.0905643  -2.37291074 -2.11485289  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
  -2.15792427  0.24068203 -1.27943882 -0.76969248  1.65999448 -0.57253291]]",{'f_20': ['<-0.8210033923387527']},{},{},{'f_20': ['<-0.8210033774375916']},"{'f_32': ['<-1.2740957736968994'], 'f_20': ['<-0.7976165562868118']}",{'f_20': ['<-0.9653519093990326']},"{'f_14': ['>-0.15'], 'f_17': ['>-0.67'], 'f_6': ['>-1.32'], 'f_10': ['<=-1.15']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035 -3.63379202  0.19751381 -2.98755181 -1.41255583 -1.08085599
   0.75992934  0.52763624 -1.27604446  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335 -2.11485289 -1.99843689  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944 -4.74341649
   0.46340829  0.24068203 -1.27943882  1.29922018 -0.60241164  1.74662448]]",{'f_20': ['<-0.8210033923387527']},{},{},{'f_20': ['<-0.8222793638706207']},{'f_20': ['== -2.1148528884360096']},{'f_20': ['<-0.7956829965114594']},"{'f_9': ['>-1.51'], 'f_5': ['<=-1.08'], 'f_6': ['>-1.32'], 'f_17': ['>-0.67']}"
kr-vs-kp,./data/numerical_only/balanced,"[[-2.81999662  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
   0.75992934  0.52763624  0.78367175  0.66060918 -1.14787694  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
  -2.15792427  0.24068203  0.78159267 -0.76969248  1.65999448 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063'], 'f_5': ['<-0.07783165574073792']}",{},{},"{'f_32': ['>=-0.30473870038986206'], 'f_5': ['< -1.1750279903759966 * f_10+1.0479430459682222'], 'f_9': ['>=-0.4854573756456375'], 'f_0': ['<-1.2326931357383728']}","{'f_32': ['== 0.7815926667863563'], 'f_5': ['<-0.07783165574073792'], 'f_9': ['== 0.6606091843003894'], 'f_34': ['== 1.6599944784923824']}","{'f_9': ['>=-0.31641408801078796'], 'f_32': ['>=-0.2940504774451256'], 'f_5': ['<0.47957663238048553']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_5': ['<=-1.08']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
   0.75992934  0.52763624  0.78367175 -1.51375431  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_9': ['<-0.4265725910663605'], 'f_20': ['>=-0.8210033923387527']}",{},{},"{'f_9': ['<-0.43620581924915314'], 'f_20': ['>=-0.9503883421421051']}","{'f_9': ['== -1.5137543100601094'], 'f_20': ['>=-0.8210033923387527']}",{'f_9': ['<-0.32591966167092323']},"{'f_9': ['<=-1.51'], 'f_32': ['>-1.28'], 'f_12': ['<=-1.49'], 'f_22': ['<=0.25'], 'f_17': ['<=-0.67'], 'f_2': ['<=0.20'], 'f_26': ['<=0.24'], 'f_13': ['<=0.07'], 'f_10': ['<=0.87'], 'f_31': ['<=0.24'], 'f_4': ['<=0.71'], 'f_27': ['<=0.02'], 'f_33': ['<=1.30'], 'f_23': ['<=0.79'], 'f_6': ['<=0.76'], 'f_8': ['<=0.78'], 'f_16': ['<=0.18'], 'f_30': ['<=0.46'], 'f_34': ['<=1.66'], 'f_15': ['<=0.23'], 'f_11': ['<=0.34'], 'f_28': ['<=0.12'], 'f_25': ['<=1.50'], 'f_21': ['<=0.50']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624  0.78367175  0.66060918  0.87117353 -2.91751688
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164  1.74662448]]","{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_32': ['>=-0.2944924682378769'], 'f_22': ['>=-1.1099203303456306'], 'f_9': ['>=-0.4265725761651993'], 'f_25': ['>=0.3714124709367752']}","{'f_32': ['>=-1.2653496861457825'], 'f_14': ['>=-2.289037823677063'], 'f_9': ['>=-1.4939214587211609'], 'f_34': ['<1.6349956393241882']}","{'f_32': ['>=-0.12903868779540062'], 'f_9': ['>=-0.34661244601011276'], 'f_34': ['<0.14259783178567886'], 'f_25': ['>=-0.4344143271446228'], 'f_31': ['>=-1.7067803740501404']}","{'f_9': ['>-1.51 ', ' <= 0.66'], 'f_32': ['>-1.28 ', ' <= 0.78'], 'f_25': ['>-0.67 ', ' <= 1.50'], 'f_8': ['>-1.28 ', ' <= 0.78'], 'f_35': ['>-0.57'], 'f_16': ['<=0.18'], 'f_10': ['>-1.15'], 'f_18': ['<=0.09'], 'f_20': ['<=0.47'], 'f_31': ['<=0.24'], 'f_15': ['<=0.23'], 'f_19': ['<=0.42'], 'f_12': ['<=0.67'], 'f_21': ['<=0.50'], 'f_11': ['<=0.34'], 'f_4': ['<=0.71'], 'f_34': ['<=1.66'], 'f_6': ['<=0.76'], 'f_29': ['<=0.21'], 'f_3': ['<=0.33'], 'f_30': ['<=0.46']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
   0.75992934  0.52763624  0.78367175  0.66060918  0.87117353 -2.91751688
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_32': ['>=-0.2945110350847244'], 'f_17': ['>=0.4035385400056839'], 'f_10': ['>=0.27751731872558594'], 'f_9': ['>=-0.4746672958135605']}","{'f_32': ['== 0.7815926667863563'], 'f_14': ['>=-2.2780802249908447'], 'f_9': ['== 0.6606091843003894'], 'f_34': ['== -0.6024116423014999']}","{'f_32': ['>=-0.0694410540163517'], 'f_9': ['>=-0.4775063097476959'], 'f_25': ['>=-0.909413605928421'], 'f_31': ['>=-3.0572879910469055']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_5': ['<=-1.08'], 'f_17': ['>-0.67']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223 -1.41255583  0.92519264
  -1.31591183 -1.89524511 -1.27604446  0.66060918  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_34': ['<0.5287914276123047'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_9': ['>=-0.4286276400089264'], 'f_34': ['<0.5900517106056213'], 'f_32': ['>=-0.304730661213398']}","{'f_9': ['== 0.6606091843003894'], 'f_34': ['== -0.6024116423014999'], 'f_32': ['== 0.7815926667863563']}","{'f_32': ['>=0.28341513872146606'], 'f_9': ['>=-0.40230270475149155'], 'f_34': ['<0.5856862366199493'], 'f_31': ['>=-2.7975791692733765']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_25': ['>-0.67']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223 -1.41255583  0.92519264
  -1.31591183 -1.89524511 -1.27604446 -1.51375431  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203 -1.27943882  1.29922018 -0.60241164 -0.57253291]]","{'f_9': ['<-0.4265725910663605'], 'f_20': ['>=-0.8210033923387527']}",{},{},"{'f_9': ['<-0.42518937587738037'], 'f_20': ['>=-0.8210033923387527']}","{'f_32': ['== -1.279438820877996'], 'f_6': ['<-0.2779912054538727'], 'f_33': ['== 1.299220184044003']}","{'f_9': ['<0.01258471142500639'], 'f_20': ['>=-0.8794910907745361']}","{'f_9': ['<=-1.51'], 'f_6': ['<=-1.32'], 'f_5': ['>-1.08'], 'f_33': ['>-0.77'], 'f_17': ['<=-0.67']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223 -1.41255583 -1.08085599
  -1.31591183  0.52763624 -1.27604446  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335  0.47284613 -1.99843689  0.24644839 -1.2718202
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267  1.29922018 -0.60241164  1.74662448]]","{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_9': ['>=-0.5171710550785065'], 'f_32': ['>=-0.25004077702760696']}","{'f_9': ['== 0.6606091843003894'], 'f_34': ['== -0.6024116423014999'], 'f_32': ['== 0.7815926667863563']}","{'f_9': ['>=-0.4002639204263687'], 'f_32': ['>=-0.325542576611042'], 'f_31': ['>=-1.6525761485099792']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_5': ['<=-1.08'], 'f_23': ['<=-1.27']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
  -1.31591183 -1.89524511 -1.27604446  0.66060918  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613 -1.99843689  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_34': ['<0.5287914276123047'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_32': ['>=-0.2500861808657646'], 'f_14': ['>=-1.3266935348510742'], 'f_9': ['>=-0.5171710550785065'], 'f_34': ['< -1.2641825272912193 * f_5+1.489999763866191']}","{'f_32': ['== 0.7815926667863563'], 'f_14': ['== -0.15348586907379907'], 'f_9': ['== 0.6606091843003894'], 'f_34': ['== -0.6024116423014999']}","{'f_9': ['>=-0.394433930516243'], 'f_32': ['>=-0.3068498894572258'], 'f_5': ['<0.12564771622419357']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_5': ['<=-1.08'], 'f_12': ['<=-1.49']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035 -3.63379202  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624  0.78367175 -1.51375431  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587 -4.41442856  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164  1.74662448]]","{'f_9': ['<-0.4265725910663605'], 'f_20': ['>=-0.8210033923387527']}",{},{},{},"{'f_9': ['== -1.5137543100601094'], 'f_20': ['== 0.4728461281954939']}","{'f_9': ['<-0.4522375762462616'], 'f_20': ['>=-1.0905327200889587']}","{'f_9': ['<=-1.51'], 'f_17': ['<=-0.67'], 'f_32': ['>-1.28 ', ' <= 0.78'], 'f_14': ['<=-0.15'], 'f_12': ['>-1.49'], 'f_24': ['<=0.06'], 'f_5': ['<=0.93'], 'f_30': ['<=0.46'], 'f_26': ['<=0.24'], 'f_29': ['<=0.21'], 'f_11': ['<=0.34'], 'f_6': ['<=0.76'], 'f_31': ['<=0.24'], 'f_18': ['<=0.09'], 'f_22': ['<=0.25'], 'f_23': ['<=0.79'], 'f_34': ['<=1.66'], 'f_33': ['<=1.30'], 'f_20': ['<=0.47'], 'f_13': ['<=0.07'], 'f_16': ['<=0.18'], 'f_0': ['<=0.35'], 'f_2': ['<=0.20']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624 -1.27604446  0.66060918 -1.14787694  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613 -1.99843689  0.24644839 -1.2718202
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_32': ['>=-0.24892309308052063'], 'f_14': ['>=-1.258307620882988'], 'f_9': ['>=-0.4265725910663605'], 'f_34': ['<0.5287914276123047']}",{},{},"{'f_32': ['>=-0.24892308562994003'], 'f_14': ['>=-1.307135283946991'], 'f_9': ['>=-0.47462065517902374'], 'f_34': ['<0.5456778407096863']}","{'f_32': ['>=0.7415728569030762'], 'f_14': ['>=-1.258307620882988'], 'f_9': ['>=-0.2572039067745209'], 'f_34': ['<0.20204287767410278']}","{'f_32': ['>=0.17402927577495575'], 'f_9': ['>=-0.19502905569970608'], 'f_34': ['<0.8371205925941467'], 'f_4': ['<1.0075117349624634'], 'f_31': ['>=-2.7148871421813965']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_34': ['<=-0.60'], 'f_8': ['<=-1.28'], 'f_4': ['>-1.41'], 'f_23': ['<=-1.27']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
  -1.31591183  0.52763624  0.78367175  0.66060918 -1.14787694  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839 -1.2718202
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267  1.29922018  1.65999448 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063'], 'f_5': ['<-0.07783165574073792']}",{},{},{},"{'f_32': ['== 0.7815926667863563'], 'f_5': ['<0.7327327132225037'], 'f_9': ['== 0.6606091843003894'], 'f_34': ['== 1.6599944784923824']}","{'f_32': ['>=0.05919409543275833'], 'f_5': ['<-0.9666318297386169'], 'f_9': ['>=-0.44927334785461426'], 'f_31': ['>=-3.046457290649414']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_5': ['<=-1.08']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381 -2.98755181 -1.41255583 -1.08085599
   0.75992934  0.52763624  0.78367175  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335 -2.11485289  0.50039108  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267  1.29922018 -0.60241164 -0.57253291]]",{'f_20': ['<-0.8210033923387527']},{},{},{'f_20': ['<-0.8210034072399139']},{'f_20': ['<0.3622109591960907']},{'f_20': ['<-0.8021486401557922']},"{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_5': ['<=-1.08'], 'f_4': ['<=-1.41']}"
kr-vs-kp,./data/numerical_only/balanced,"[[-2.81999662  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
  -1.31591183  0.52763624  0.78367175  0.66060918 -1.14787694  0.34275723
   0.67039772  0.06866949 -2.36312928  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839 -1.2718202
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063'], 'f_5': ['<-0.07783165574073792']}",{},{},"{'f_32': ['>=-0.2875045984983444'], 'f_5': ['<0.906178891658783'], 'f_9': ['>=-0.4265725612640381'], 'f_0': ['<-0.8016905784606934']}","{'f_32': ['== 0.7815926667863563'], 'f_14': ['<-1.749731421470642'], 'f_23': ['<-0.24277275800704956'], 'f_9': ['== 0.6606091843003894'], 'f_34': ['<1.6521301865577698']}","{'f_32': ['>=-0.051187366247177124'], 'f_5': ['<0.898673415184021'], 'f_9': ['>=-0.3568514436483383'], 'f_31': ['>=-2.0913708209991455']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_5': ['<=-1.08'], 'f_23': ['<=-1.27']}"
